1915,2015,00,00
1940.15.12,1940,12,15
99 January 22,1999,1,22
3.01.1979,1979,3,1
193,1900,1,1
09/98,1998,09,00
02-14,00,02,14
1984,1984,00,00
1931Mars8,1931,3,8
16 june 27,1927,6,16
51.03.27,1951,3,27
52-1,1952,1,00
33-12-12,1933,12,12
1971,1971,00,00
01.30,00,01,30
1986,1986,00,00
1995,1995,00,00
61 Feb,1961,2,00
2/4,00,2,4
10-1962,1962,10,00
1942 1 October,1942,10,1
1959/07,1959,07,00
45.11.19,1945,11,19
Août 25,00,25,00
9/96,1996,9,00
1903,2003,00,00
2013,1920,1,3
20 5 1,00,20,1
01.22,00,01,22
5-30,00,5,30
2.24,00,2,24
1937,1937,00,00
1968.19.11,1968,11,19
95 FEBRUARY,1995,2,00
december 5 42,1942,12,5
54/6,1954,6,00
MAI 71,1971,5,00
1945,1945,00,00
17FEBUARY,00,00,00
1945,1945,00,00
1966 Aug. 21,1966,8,21
14-06,00,14,06
193,1900,1,1
45 12,1945,12,00
11/80,1980,11,00
41/26/12,1941,12,26
FEBUARY         10 67,1967,2,10
4/73,1973,4,00
Jun  20,00,6,20
01/30/09,2009,1,30
1969,1969,00,00
1924,1924,00,00
95-03,1995,03,00
10-29-98,1998,10,29
12-1907,1907,12,00
2014,1920,1,4
65/24/5,1965,5,24
1912,2012,00,00
1954.3.27,1954,3,27
07.06,00,07,06
10-59,1959,10,00
91/04/05,1991,4,5
77.25.07,1977,7,25
1963 MAI 9,1963,5,9
6 6,00,6,6
50 31 05,1950,5,31
28.2.29,1929,2,28
1954,1954,00,00
1983/3/27,1983,3,27
1922-11-29,1922,11,29
54.08.26,1954,8,26
12.77,1977,12,00
1935,1935,00,00
1963 10,1963,10,00
8-26,00,8,26
1942,1942,00,00
Jun  9 30,1930,6,9
12-04,00,12,04
2002,2000,2,2
07-14,00,07,14
Sep 15 45,1945,9,15
5-17-35,1935,5,17
1961    apr. 13,1961,4,13
2/29/90,1990,2,29
12 Août 24,1924,8,12
5.26.1970,1970,5,26
1915 june 31,1915,6,00
55 22 Sept.,1955,9,22
6/4,00,6,4
1912,2012,00,00
84-5-14,1984,5,14
   apr. 24 1953,1953,4,24
ABRIL 10 1985,1985,4,10
1996?MAR15,1996,3,15
1993,1993,00,00
1911,2011,00,00
2011.9.23,2011,9,23
december 12 1932,1932,12,12
1978,1978,00,00
05.17.94,1994,5,17
1928-31-9,1928,9,00
7-34,1934,7,00
8/13/10,2010,8,13
1970,1970,00,00
65ene,00,1,00
16 MAR,00,3,00
1916,2016,00,00
06/14,00,06,14
1936,1936,00,00
1929,1929,00,00
11.15.1952,1952,11,15
1939-6-06,1939,6,6
1902    apr.,1902,4,00
60 06 06,1960,6,6
Feb 72,1972,2,00
8.5.25,1925,8,5
75/8,1975,8,00
82-12,1982,12,00
1967-9,1967,9,00
06 24 18,2018,6,24
37 1 13,1937,1,13
1991 25 MAI,1991,5,25
28-05-20,1920,5,28
1967,1967,00,00
10.1,00,10,1
47/1/1,1947,1,1
1917,2017,00,00
1943,1943,00,00
1971 29 07,1971,7,29
03december30,1930,12,3
52-10,1952,10,00
Jun  25 1928,1928,6,25
ene 7,00,1,7
december 16,00,12,16
11-9,00,11,9
8/09,00,8,09
36.01.27,1936,1,27
1926 11 25,1926,11,25
1921 Sept.,1921,9,00
03.14.1920,1920,3,14
Feb 10,00,2,10
10-98,1998,10,00
53.01.07,1953,1,7
1950.04,1950,04,00
march 31 20,1920,3,31
1972 25 3,1972,3,25
11-1995,1995,11,00
1977,1977,00,00
49.06,1949,06,00
55-10-15,1955,10,15
1981,1981,00,00
1917,2017,00,00
2007/08/16,2007,8,16
48-01,1948,01,00
July 22,00,7,22
1919 ABRIL 12,1919,4,12
9 12 21,1921,9,12
1996,1996,00,00
4/03,00,4,03
12-1o-84,1984,12,1
35 may 21,1935,5,21
53 may,1953,5,00
11.07.70,1970,11,7
2003,2000,2,3
Jan. 56,1956,1,00
7-03-25,1925,7,3
96Mars,00,3,00
08 64,1964,08,00
July1921,00,7,00
21-8,00,21,8
1937 15 October,1937,10,15
18 08 oct,00,10,08
35-03-2,1935,3,2
1990,1990,00,00
2.16,00,2,16
12-23,00,12,23
1973,1973,00,00
08-1994,1994,08,00
29-16-09,2016,9,29
09 38,1938,09,00
1984,1984,00,00
74Julliet29,00,6,00
9.12,00,9,12
8-65,1965,8,00
1963 Jul 18,1963,7,18
2003FEBRUARY26,2003,2,26
11/15/1945,1945,11,15
2013,1920,1,3
48 4 8,1948,4,8
7 64,1964,7,00
15 24 ABRIL,1924,4,15
01.13,00,01,13
1981 05,1981,05,00
01/12,00,01,12
04.36,1936,04,00
MAY 16,00,5,16
1924 6 Jul,1924,7,6
79/12,1979,12,00
03/30,00,03,30
10 8,00,10,8
MAY 27 50,1950,5,27
3-33,1933,3,00
10-1993,1993,10,00
April 04,00,4,04
07/9,00,07,9
07-24,00,07,24
59.09.10,1959,9,10
1962/15/10,1962,10,15
1996,1996,00,00
1976,1976,00,00
1999,1999,00,00
25/09/28,1928,9,25
1921,1921,00,00
96/8/14,1996,8,14
8 Nov.            25,1925,11,8
1913,2013,00,00
49-10-8a,2010,9,12
1976,1976,00,00
1912,2012,00,00
9.25,00,9,25
84MAR,00,3,00
01-05,00,01,05
2007 12 28,2007,12,28
10.8,00,10,8
11-27,00,11,27
1924 Aug. 14,1924,8,14
   apr. 27,00,4,27
October 05 1946,1946,10,5
11.29,00,11,29
Août 29 28,1928,8,29
7 may,00,5,00
1974,1974,00,00
1925,1925,00,00
1926,1926,00,00
4.04.57,1957,4,4
1-26,00,1,26
05-13-70,1970,5,13
40-19-3,1940,3,19
42/11/5,1942,11,5
12-09,00,12,09
01.1950,1950,01,00
20/10,00,20,10
10/1965,1965,10,00
1970,1970,00,00
1.8.87,1987,1,8
66 FEBUARY,1966,2,00
86 5 may,1986,5,5
56-01-21,1956,1,21
1986,1986,00,00
1910,2010,00,00
15 05,00,15,05
53/09/13,1953,9,13
71 31 08,1971,8,31
Jul 9 10,2010,7,9
1921 27 MAI,1921,5,27
2010,1900,1,1
October 17 91,1991,10,17
1966,1966,00,00
85.12,1985,12,00
ene 19,00,1,19
Août1935,00,9,00
MAI 15 02,2002,5,15
55-1-1,1955,1,1
94-08-12,1994,8,12
77 12 FEBUARY,1977,2,00
36 23 oct,1936,10,23
7/1909,1909,7,00
1-22,00,1,22
1982-10,1982,10,00
70.3.17,1970,3,17
5/66,1966,5,00
29 05 31,1931,5,29
53-09,1953,09,00
1948,1948,00,00
1970,1970,00,00
1924 Mars,1924,3,00
1964,1964,00,00
1984,1984,00,00
1953.4,1953,4,00
2004 Août 03,2004,8,3
36 24 October,1936,10,24
Feb 8a,00,9,00
88-06,1988,06,00
02-41,1941,02,00
1997,1997,00,00
1992 Nov.,1992,11,00
30 10 11,2011,10,30
1994.3.10,1994,3,10
june 09 53,1953,6,9
1923,1923,00,00
16/04/4,00,16,4
09.15.27,1927,9,15
54 18 Jan.,1954,1,18
6 8,00,6,8
81/06/06,1981,6,6
march 17,00,3,17
76 september,1976,9,00
04 2 71,1971,4,2
41.10.1,1941,10,1
1938,1938,00,00
1926Jun26,1926,6,26
1-1996?,1996,1,00
89 Dec,1989,12,00
2014-6-14,2014,6,14
1984/02/06,1984,2,6
43 Jan.,1943,1,00
03 24,00,03,24
1964,1964,00,00
2015dic,00,12,00
Jul 02 98,1998,7,2
1932.14.8,1932,8,14
1 june 16,2016,6,1
29/18/08,2018,8,29
FEBRUARY 21,00,2,21
46 26 ene,1946,1,26
81.7.09,1981,7,9
29 Août,00,29,00
september 30 35,1935,9,30
27/24/6,1924,6,27
05/63,1963,05,00
01 71,1971,01,00
1900 09,1900,09,00
Jul 26 62,1962,7,26
21june28,1928,6,21
62    apr. 05,1962,4,5
september 29 2012,2012,9,29
1919 02 Aug.,1919,8,2
56.05,1956,05,00
Dec 26 44,1944,12,26
06 31,00,06,00
199X/08/01,00,1,01
6/45,1945,6,00
2004July,00,7,00
1989,1989,00,00
1945/7/24,1945,7,24
12/02,00,12,02
1939,1939,00,00
1991,1991,00,00
5.56,1956,5,00
1988,1988,00,00
7 15,00,7,15
02 78,1978,02,00
12 38,1938,12,00
AUGUST 24 1914,1914,8,24
77 06 October,1977,10,6
1995,1995,00,00
11.12,00,11,12
18.3.07,2007,3,18
1980 08 27,1980,8,27
1996 12,1996,12,00
may 05,00,5,05
53-11-15,1953,11,15
09.84,1984,09,00
1920,1920,00,00
31Sep27,00,9,00
1959 02 Nov.,1959,11,2
1910 12,1910,12,00
1997 ene,1997,1,00
11/31/27,00,11,27
5-22,00,5,22
1953-8-16,1953,8,16
1994,1994,00,00
1987 FEBUARY,1987,2,00
01/97,1997,01,00
1931,1931,00,00
1982.11.31,1982,11,00
10 30,00,10,30
1941.1.9,1941,00,00
April 8,00,4,8
Sep 21 2010,2010,9,21
1948,1948,00,00
1933,1933,00,00
7-7,00,7,7
01-20-63,1963,1,20
MAR 76,1976,3,00
Sep 97,1997,9,00
99 1,1999,1,00
03 1,00,03,1
02.1o,2018,9,12
1975,1975,00,00
march 11 99,1999,3,11
88 April,1988,4,00
5 1991,1991,5,00
2009-27-1,2009,1,27
21 2,00,21,2
1943,1943,00,00
34 02,1934,02,00
25-24-05,1924,5,25
199,1900,1,1
9999.12.23,9899,12,23
1944 02 25,1944,2,25
02 11,00,02,11
30.05,00,30,05
3-21,00,3,21
08.6,00,08,6
30 16 1,2016,1,30
8 12 84,1984,8,12
9999-4,9899,4,00
1933 2 4,1933,2,4
12.97,1997,12,00
5/23,00,5,23
1946-7-10,1946,7,10
6 17,00,6,17
11 01,00,11,01
1963,1963,00,00
1937,1937,00,00
05.26.34,1934,5,26
11/02,00,11,02
Sep 6 98,1998,9,6
Julliet 19 02,00,7,02
1905-09,1905,09,00
1999 06,1999,06,00
Dec 24 1962,1962,12,24
90 Août,1990,00,00
oct 12,00,10,12
11-18,00,11,18
5 34,1934,5,00
08 84,1984,08,00
05 24,00,05,24
Feb 1901,1901,2,00
Feb08,00,2,00
1905/04,1905,04,00
1941,1941,00,00
06/19,00,06,19
7.1955,1955,7,00
3-43,1943,3,00
06.98,1998,06,00
28/06,00,28,06
1943 oct 17,1943,10,17
12-85,1985,12,00
1977,1977,00,00
Mars 23 00,2000,3,23
8 NOVEMBER 06,2006,11,8
12.30.05,2005,12,30
01.7.39,1939,1,7
35 13 10,1935,10,13
14 15 11,2015,11,14
1986,1986,00,00
08-19-90,1990,8,19
june 11 74,1974,6,11
05-22,00,05,22
   apr. 25 08,2008,4,25
96 03,1996,03,00
1938/09/1,1938,9,1
NOVEMBER 02,00,11,02
may 31 09,2009,5,31
06.21.88,1988,6,21
1908 16 Sept.,1908,9,16
44 Mars 06,1944,3,6
60-18-09,1960,9,18
9/07/28,1928,9,7
10/23,00,10,23
04.7,00,04,7
1/27/8,00,1,8
07.42,1942,07,00
80 12 15,1980,12,15
1953 may 06,1953,5,6
1967 06,1967,06,00
1943 10,1943,10,00
6.01,00,6,01
2014,1920,1,4
07.1915,1915,07,00
1986 25 Mars,1986,3,25
1-9,00,1,9
1926,1926,00,00
11-09,00,11,09
Jan. 28,00,1,28
90 July,1990,7,00
6.8a,2010,9,12
1987.20.06,1987,6,20
september 22,00,9,22
1933.3,1933,3,00
02.11.26,1926,2,11
1967/5/9,1967,5,9
January 22 49,1949,1,22
10 6,00,10,6
72dic5,1972,12,5
FEBUARY         27,00,2,27
08.5,00,08,5
4-2,00,4,2
1987/1/12,1987,1,12
2002 13 Sept.,2002,9,13
2001.2.13,2001,2,13
10.17,00,10,17
01 dic 15,2015,12,1
1981-08-02,1981,8,2
Août15,00,9,00
36/6/28,1936,6,28
1970,1970,00,00
1990 ene,1990,1,00
1968,1968,00,00
1905.2.4,1905,2,4
86/27/09,1986,9,27
12 09,00,12,09
december 23 1,00,12,1
1916 16 ene,1916,1,16
71 08 25,1971,8,25
1913,2013,00,00
6-13-35,1935,6,13
may 1953,1953,5,00
1910 11 7,1910,11,7
04 25 Jan.,00,1,25
10-25,00,10,25
9 10,00,9,10
01 1,00,01,1
07 09 1968,1968,7,9
1923 Sep 29,1923,9,29
02.1974,1974,02,00
5/24,00,5,24
1909 07 3,1909,7,3
63 6 01,1963,6,1
78-7-15,1978,7,15
1929,1929,00,00
40 3 06,1940,3,6
12/1987,1987,12,00
70.2.16,1970,2,16
08-17-95,1995,8,17
75.17.07,1975,7,17
1963,1963,00,00
11.27,00,11,27
12.20.1923,1923,12,20
1938 11 15,1938,11,15
07 4,00,07,4
56/01/02,1956,1,2
October 20 1953,1953,10,20
05 17,00,05,17
71 22 11,1971,11,22
11/81,1981,11,00
oct 4,00,10,4
1-19,00,1,19
3-13-58,1958,3,13
10-31-96,1996,10,31
1943/6/24,1943,6,24
21 06,00,21,06
1909,2009,00,00
3-26-01,2001,3,26
8 7 1978,1978,8,7
8 14 12,2012,8,14
11 10 81,1981,11,10
1968,1968,00,00
7.09,00,7,09
12 9,00,12,9
1967,1967,00,00
1972 5 January,1972,1,5
1915 Jan. 18,1915,1,18
1914,2014,00,00
1985,1985,00,00
1944,1944,00,00
74.1.17,1974,1,17
11 09 11,2011,11,9
Julliet 19,00,7,19
8/15/1984,1984,8,15
38/02,1938,02,00
1985,1985,00,00
97 05 08,1997,5,8
1-17-14,2014,1,17
Aug.29,00,8,29
1963,1963,00,00
11 71,1971,11,00
10/28,00,10,28
15 3,00,15,3
1/18/74,1974,1,18
01/29,00,01,29
Nov.            13,00,11,13
66.2,1966,2,00
1928,1928,00,00
01 Nov.,00,11,00
1927 04 1o,1927,4,1
40 june,1940,6,00
DÉCEMBRE 28,00,28,00
2013 19 April,2013,4,19
11.1.10,2010,11,1
1941 9 Mars,1941,3,9
2015-11-21,2015,11,21
59 Dec 13,1959,12,13
1950 8,1950,8,00
may 26 26,1926,5,26
1958,1958,00,00
1992,1992,00,00
21 20 4,1920,4,21
10.30,00,10,30
9 MAY,00,5,00
1958-05-06,1958,5,6
1967,1967,00,00
1958-07,1958,07,00
1973.11.28,1973,11,28
1997 12 18,1997,12,18
05 45,1945,05,00
Sept. 1978,1978,9,00
07/02,00,07,02
june 15,00,6,15
5.11.87,1987,5,11
1919,2019,00,00
11 8a,2010,9,12
8 03,00,8,03
06-16,00,06,16
1909.4,1909,4,00
december 25,00,12,25
10.14,00,10,14
74 10,1974,10,00
9 16 61,1961,9,16
2013-02,2013,02,00
1947.7.12,1947,7,12
19/18/5,2018,5,19
02-1945,1945,02,00
199,1900,1,1
FEBUARY         04 02,00,2,02
10 April 13,2013,4,10
1986,1986,00,00
3/31/42,1942,3,31
Dec 02,00,12,02
04 1912,1912,04,00
73.21.9,1973,9,21
Feb 1973,1973,2,00
57Aug.,00,8,00
september 5 34,1934,9,5
9999 28 5,9899,5,28
72 16 MAY,1972,5,16
33-01-28,1933,1,28
3-09-43,1943,3,9
03 11 45,1945,3,11
69/12/15,1969,12,15
december 21,00,12,21
19.3.01,2001,3,19
1965,1965,00,00
6 95,1995,6,00
10 38,1938,10,00
73 10 Jan.,1973,1,10
03-7,00,03,7
1970-10-06,1970,10,6
1-19-68,1968,1,19
ene 28 1931,1931,1,28
11 16 1959,1959,11,16
32 01 October,1932,10,1
09 ABRIL,00,4,00
7/21,00,7,21
FEBUARY         1o,00,1,00
95oct12,1995,10,12
12/03,00,12,03
1950    apr. 27,1950,4,27
MAI 29 08,2008,5,29
1906.2,1906,2,00
4-24-2005,2005,4,24
51 DÉCEMBRE 08,1951,12,8
7.37,1937,7,00
06-4,00,06,4
MAR 29,00,3,29
07-8-93,1993,7,8
12.28,00,12,28
197,1900,1,1
1962,1962,00,00
1995,1995,00,00
1916,2016,00,00
35 3 24,1935,3,24
1987,1987,00,00
78.1.09,1978,00,00
2/1924,1924,2,00
AUGUST 1937,1937,8,00
60/24/4,1960,4,24
02.21,00,02,21
1914 5 8,1914,5,8
4.29.43,1943,4,29
1918-4-05,1918,4,5
Jan. 22,00,1,22
Nov.            13,00,11,13
24 06 Sep,00,9,06
1954,1954,00,00
20 14 Sept.,2014,9,20
7 16 36,1936,7,16
07.30.18,2018,7,30
Sep 1o,00,1,00
0-06,00,0,06
4.1952,1952,4,00
1966-4-18,1966,4,18
ene 75,1975,1,00
Aug. 56,1956,8,00
9.10.44,1944,9,10
23 september 25,1925,9,23
1947,1947,00,00
13.21.10,1921,10,13
190,1900,1,1
02/01,00,02,01
1979.5,1979,5,00
10 3,00,10,3
05/1935,1935,05,00
4-10,00,4,10
06-12-55,1955,6,12
33-11,1933,11,00
december 28 61,1961,12,28
1921,1921,00,00
06/20,00,06,20
11 2,00,11,2
69 may,1969,5,00
1920/19/01,1920,1,19
51-09-6,1951,9,6
95-04-09,1995,4,9
3 8a FEBUARY,00,2,00
05.44,1944,05,00
may65,00,5,00
08.1907,1907,08,00
12-21,00,12,21
24 ene,00,1,00
Sept. 22 1960,1960,9,22
11 1919,1919,11,00
08 26 97,1997,8,26
07 3 July,00,7,3
7-23,00,7,23
5 4,00,5,4
7.26.42,1942,7,26
1993 Mars 27,1993,3,27
61 2 31,1961,2,00
05.28,00,05,28
190,1900,1,1
04-31,00,04,00
1919-28-06,1919,6,28
1962 Août 23,1962,8,23
1971,1971,00,00
1964 2    apr.,1964,4,2
ene 27 44,1944,1,27
Mars 31 95,1995,3,31
   apr. 29,00,4,29
April22,00,4,00
11-1902,1902,11,00
73Julliet,00,7,00
9-1938,1938,9,00
11-19-29,1929,11,19
02/5,00,02,5
91July31,1991,7,31
06-6-98,1998,6,6
09/22/94,1994,9,22
1988,1988,00,00
1951.11,1951,11,00
199X,00,1,00
04-1930,1930,04,00
1911,2011,00,00
september 82,1982,9,00
1925October,00,10,00
1921-03-10,1921,3,10
1933,1933,00,00
10/46,1946,10,00
1995 29 Mars,1995,3,29
07/7/1928,1928,7,7
47 06 Julliet,1947,7,00
01 16 57,1957,1,16
45may27,1945,5,27
21-12,00,21,12
02.1917,1917,02,00
4-28,00,4,28
1937MAR8a,1937,3,8
83 20 FEBUARY,1983,2,00
April 15 08,2008,4,15
1946/09,1946,09,00
06/25,00,06,25
12/48,1948,12,00
96-8a-2,2010,9,12
12 1o 85,1985,12,1
1 20,00,1,20
9/21/56,1956,9,21
1974 Dec 21,1974,12,21
15.12.01,2001,12,15
2015/12/7,2015,12,7
1911,2011,00,00
2-05-1924,1924,2,5
2002,2000,2,2
12 16,00,12,16
1964/02/16,1964,2,16
199X,00,1,00
11-1o-1980,1980,11,1
64/10/1,1964,10,1
9/28/2005,2005,9,28
199X-30-11,00,1,11
2/199,1999,2,00
7.18,00,7,18
63.12,1963,12,00
67 28 dic,1967,12,28
44    apr.,1944,4,00
1956,1956,00,00
01.19,00,01,19
1993,1993,00,00
50.01,1950,01,00
53 04 oct,1953,10,4
Aug. 23,00,8,23
2000Août,00,1,00
92.17.11,1992,11,17
55.3.05,1955,3,5
37 19 Août,1937,8,19
69    apr.,1969,4,00
12.27.67,1967,12,27
8 1 1923,1923,8,1
72 Jun,1972,6,00
90 01,1990,01,00
ene 08 92,1992,1,8
1961,1961,00,00
9 15 67,1967,9,15
05.53,1953,05,00
Août 28,00,28,00
1991,1991,00,00
1969 18 12,1969,12,18
59 October 17,1959,10,17
50/4,1950,4,00
7 1993,1993,7,00
50.14.12,1950,12,14
1952,1952,00,00
03.69,1969,03,00
1969/29/01,1969,1,29
1924,1924,00,00
09/68,1968,09,00
9.3.1991,1991,9,3
1981.12.11,1981,12,11
73/21/4,1973,4,21
1913.23.5,1913,5,23
DÉCEMBRE 14,00,14,00
1962,1962,00,00
56 Jul,1956,7,00
ene 1954,1954,1,00
87/11/1,1987,11,1
1996,1996,00,00
26/04,00,26,04
1919Jan.12,1919,1,12
94/02/19,1994,2,19
03.45,1945,03,00
MAR 9 88,1988,3,9
1909-08-31,1909,8,31
1932-5,1932,5,00
1989,1989,00,00
11-12-16,2016,11,12
79 09,1979,09,00
65/8,1965,8,00
1962,1962,00,00
9-29-10,2010,9,29
74 FEBRUARY 1o,1974,1,00
1980-7,1980,7,00
1961.17.04,1961,4,17
7/14/1945,1945,7,14
49 07 4,1949,7,4
93 11 23,1993,11,23
1988 15 december,1988,12,15
26/01/06,2006,1,26
12-05,00,12,05
1988,1988,00,00
1908,2008,00,00
1.14.2006,2006,1,14
81-30-01,1981,1,30
11/54,1954,11,00
93-2,1993,2,00
6-1917,1917,6,00
06.09,00,06,09
47-10-23,1947,10,23
AUGUST 24,00,8,24
21.15.5,2015,5,21
1916 11 may,1916,5,11
91/04/11,1991,4,11
05 63,1963,05,00
65/6,1965,6,00
1958,1958,00,00
07-20,00,07,20
63 09 7,1963,9,7
10 30 1963,1963,10,30
01.94,1994,01,00
02/14,00,02,14
march 21,00,3,21
2000 28 6,2000,6,28
6.1900,1900,6,00
8-10-24,1924,8,10
Dec 13,00,12,13
9-2012,2012,9,00
3/26,00,3,26
dic 3 68,1968,12,3
59 09,1959,09,00
1-60,1960,1,00
1.29.60,1960,1,29
1928 7 14,1928,7,14
01-1,00,01,1
MAI 31 33,1933,5,31
10-21-71,1971,10,21
35/11/22,1935,11,22
1968.3.15,1968,3,15
1982 28 dic,1982,12,28
1962,1962,00,00
dic 29 37,1937,12,29
1925 Août,1925,00,00
January 21,00,1,21
98 Nov.,1998,11,00
January 27 1980,1980,1,27
02/28/81,1981,2,28
june 01,00,6,01
12-8a-8,2010,9,12
FEBUARY         4,00,2,4
Dec 26 1900,1900,12,26
04-14-32,1932,4,14
june 1 26,1926,6,1
69/17/04,1969,4,17
12 9,00,12,9
85.08.02,1985,8,2
4 59,1959,4,00
01 13,00,01,13
Sep 19,00,9,19
13 8 MAY,00,5,8
71 9,1971,9,00
01/16,00,01,16
36 9 11,1936,9,11
NOVEMBER 20,00,11,20
08/24,00,08,24
8/03,00,8,03
1978.04.6,1978,4,6
10-21,00,10,21
76/21/01,1976,1,21
06 24,00,06,24
9.81,1981,9,00
NOVEMBER02,00,11,00
91 Août,1991,00,00
3-17,00,3,17
10-01-28,1928,10,1
12 9 1967,1967,12,9
02/20,00,02,20
69 23 Jan.,1969,1,23
33 3 FEBUARY,1933,2,00
59 6 AUGUST,1959,8,6
97/12,1997,12,00
45.18.05,1945,5,18
84-6,1984,6,00
44 may,1944,5,00
80 1,1980,1,00
86 28 8,1986,8,28
1978,1978,00,00
93-22-02,1993,2,22
march 21,00,3,21
57-09-4,1957,9,4
5/6/31,1931,5,6
97 16 december,1997,12,16
65 8 02,1965,8,2
02/71,1971,02,00
june 20,00,6,20
06-2,00,06,2
Sep 17 83,1983,9,17
11/54,1954,11,00
27/10,00,27,10
2013 12 06,2013,12,6
80.04.12,1980,4,12
1992/01/29,1992,1,29
10-22-22,1922,10,22
06.2.97,1997,6,2
NOVEMBER 19,00,11,19
13January8,00,8,00
DÉCEMBRE 1958,1958,00,00
1905.4,1905,4,00
62-11-3,1962,11,3
1972/7/16,1972,7,16
48 July 2,1948,7,2
5.1913,1913,5,00
24-26-6,1926,6,24
01 12 2,00,01,2
june 31,00,6,00
03 86,1986,03,00
25-03,00,25,03
6/28,00,6,28
1911 march,1911,3,00
02/1982,1982,02,00
1921/2/05,1921,2,5
1923.2.1,1923,2,1
12-70,1970,12,00
08 1913,1913,08,00
1909MAY,00,5,00
11/30/72,1972,11,30
99.4,1999,4,00
1990,1990,00,00
4 27,00,4,27
1970,1970,00,00
1951,1951,00,00
12/20/64,1964,12,20
1988,1988,00,00
02.11.79,1979,2,11
9 2012,2012,9,00
6/81,1981,6,00
06-13,00,06,13
5-88,1988,5,00
8Août,00,00,00
06/07/97,1997,6,7
12-1940,1940,12,00
11/2001,2001,11,00
07-1974,1974,07,00
03/29/27,1927,3,29
49.19.12,1949,12,19
Dec 28,00,12,28
2008 12,2008,12,00
07-6-64,1964,7,6
1/4/34,1934,1,4
1/04/24,1924,1,4
91 2,1991,2,00
4.74,1974,4,00
MAR 2,00,3,2
1995,1995,00,00
65/7,1965,7,00
1978,1978,00,00
11/99,1999,11,00
05.1,00,05,1
Aug. 10 1967,1967,8,10
06-25-83,1983,6,25
1911,2011,00,00
25.08.14,2014,8,25
10-8,00,10,8
september 17 35,1935,9,17
11 8 1950,1950,11,8
63.25.1,1963,1,25
1913/12,1913,12,00
77 11 6,1977,11,6
1915,2015,00,00
06.45,1945,06,00
8-94,1994,8,00
22.07,00,22,07
7NOVEMBER,00,11,00
1995.02,1995,02,00
1976/9/15,1976,9,15
11.19.1999,1999,11,19
15/26/01,1926,1,15
1940,1940,00,00
1952-06-01,1952,6,1
07/27,00,07,27
7 17 1936,1936,7,17
1968,1968,00,00
1951,1951,00,00
80.9.29,1980,9,29
45 02,1945,02,00
Feb 17 43,1943,2,17
Aug. 83,1983,8,00
July 21 00,2000,7,21
11/03,00,11,03
10-14,00,10,14
98-25-10,1998,10,25
1967,1967,00,00
04 1 1995,1995,4,1
1914 12 oct,1914,10,12
FEBRUARY 23,00,2,23
50.12.06,1950,12,6
01 26,00,01,26
59 8,1959,8,00
FEBUARY         25 57,1957,2,25
37-19-03,1937,3,19
8 1934,1934,8,00
12/51,1951,12,00
Dec 07,00,12,07
76 MAY 10,1976,5,10
7-2007,2007,7,00
1968 08 01,1968,8,1
MAY 21,00,5,21
47/11,1947,11,00
01 04,00,01,04
1908/01,1908,01,00
39 05 29,1939,5,29
05-13,00,05,13
93/18/10,1993,10,18
02.1960,1960,02,00
8/31,00,8,00
1972 june,1972,6,00
5/45,1945,5,00
2013ABRIL3,2013,4,3
1994,1994,00,00
85 19 Nov.,1985,11,19
3-8-80,1980,3,8
Jul 24,00,7,24
Mars 3,00,3,3
11.19.1903,1903,11,19
1906-10-24,1906,10,24
1965,1965,00,00
june 3,00,6,3
1979 2 Nov.,1979,11,2
12-5-35,1935,12,5
01/03/85,1985,1,3
78-07,1978,07,00
31 Mars 9,00,3,9
1967-06-23,1967,6,23
93/12/16,1993,12,16
10 6,00,10,6
01-59,1959,01,00
1/13,00,1,13
11-1o,2018,9,12
1962,1962,00,00
2015 11 07,2015,11,7
1996,1996,00,00
3.16,00,3,16
86 01,1986,01,00
1913,2013,00,00
08-14-1966,1966,8,14
1940 1,1940,1,00
5.07.10,2010,5,7
18-12,00,18,12
46NOVEMBER24,1946,11,24
44 7 oct,1944,10,7
7/12/30,1930,7,12
09 23 April,00,4,23
53.01,1953,01,00
1986,1986,00,00
49 01 MAY,1949,5,1
09 25,00,09,25
Julliet 23 49,1949,7,23
37 3,1937,3,00
2.07,00,2,07
1901 ABRIL 18,1901,4,18
12.04,00,12,04
6.30,00,6,30
July2014,00,7,00
1978,1978,00,00
1999 8,1999,8,00
1965/11/24,1965,11,24
1914,2014,00,00
1963-6-11,1963,6,11
1988-6-14,1988,6,14
06 1945,1945,06,00
june 1 1997,1997,6,1
1992,1992,00,00
8 22,00,8,22
96-1-2,1996,1,2
december1988,00,12,00
1916 FEBRUARY,1916,2,00
Dec 13,00,12,13
Sep 26 84,1984,9,26
37/07,1937,07,00
12dic31,1931,12,12
1976 28 Jan.,1976,1,28
1979 NOVEMBER 1o,1979,11,1
1september23,1923,9,1
11 13 90,1990,11,13
   apr. 30 44,1944,4,30
1900,2000,00,00
12 11,00,12,11
42-14-7,1942,7,14
32 18 Julliet,1932,7,00
55-1-6,1955,1,6
03 16 25,1925,3,16
09 31 1950,1950,09,00
1/28/75,1975,1,28
1 2 30,1930,1,2
01 10,00,01,10
1918 18 10,1918,10,18
05-8a-2,2010,9,12
60march,00,3,00
3/1/26,1926,3,1
26-27-6,1927,6,26
11-06-1996,1996,11,6
1987,1987,00,00
1983AUGUST12,1983,8,12
05-1909,1909,05,00
1939,1939,00,00
7-46,1946,7,00
09-17-96,1996,9,17
95/12/1,1995,12,1
1911,2011,00,00
